"","Date","Lead.Contract","CL0","CL1","CL2","CL3","CL0.value","CL1.value","CL2.value","CL3.value"
"3471",20080828,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",296,NA,NA,NA
"3472",20080829,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",306.3,NA,NA,NA
"3473",20080901,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",300,NA,NA,NA
"3474",20080902,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",292.95,NA,NA,NA
"3475",20080903,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",289,NA,NA,NA
"3476",20080904,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",289.2,NA,NA,NA
"3477",20080905,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",272.15,NA,NA,NA
"3478",20080908,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",265.5,NA,NA,NA
"3479",20080909,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",243,NA,NA,NA
"3480",20080910,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",229,NA,NA,NA
"3481",20080911,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",233,NA,NA,NA
"3482",20080912,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",244.2,NA,NA,NA
"3483",20080915,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",237.1,NA,NA,NA
"3484",20080916,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",224,NA,NA,NA
"3485",20080917,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",227.95,NA,NA,NA
"3486",20080918,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",236.05,NA,NA,NA
"3487",20080919,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",238.15,NA,NA,NA
"3488",20080922,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",255.75,NA,NA,NA
"3489",20080923,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",250.85,NA,NA,NA
"3490",20080924,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",253.25,NA,NA,NA
"3491",20080925,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",241.35,NA,NA,NA
"3492",20080926,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",225.5,NA,NA,NA
"3493",20080929,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",218.3,NA,NA,NA
"3494",20080930,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",202,NA,NA,NA
"3495",20081001,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",210.95,NA,NA,NA
"3496",20081002,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",202.1,NA,NA,NA
"3497",20081003,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",202,NA,NA,NA
"3498",20081006,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",201.2,NA,NA,NA
"3499",20081007,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",198.45,NA,NA,NA
"3500",20081008,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",199.4,NA,NA,NA
"3501",20081009,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",204.2,NA,NA,NA
"3502",20081010,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",197.5,NA,NA,NA
"3503",20081013,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",204.1,NA,NA,NA
"3504",20081014,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",205,NA,NA,NA
"3505",20081015,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",196.05,NA,NA,NA
"3506",20081016,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",173,NA,NA,NA
"3507",20081017,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",174.5,NA,NA,NA
"3508",20081020,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",179.75,NA,NA,NA
"3509",20081021,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",183.1,NA,NA,NA
"3510",20081022,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",179.5,NA,NA,NA
"3511",20081023,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",172.65,NA,NA,NA
"3512",20081024,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",173.6,NA,NA,NA
"3513",20081027,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",175.9,NA,NA,NA
"3514",20081028,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",180,NA,NA,NA
"3515",20081029,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",194.75,NA,NA,NA
"3516",20081030,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",197.15,NA,NA,NA
"3517",20081031,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",199.75,NA,NA,NA
"3518",20081103,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",201.3,NA,NA,NA
"3519",20081104,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",209.7,NA,NA,NA
"3520",20081105,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",219,NA,NA,NA
"3521",20081106,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",222.15,NA,NA,NA
"3522",20081107,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",224,NA,NA,NA
"3523",20081110,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",222,NA,NA,NA
"3524",20081111,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",219.25,NA,NA,NA
"3525",20081112,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",216,NA,NA,NA
"3526",20081113,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",211.2,NA,NA,NA
"3527",20081114,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",215.6,NA,NA,NA
"3528",20081117,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",217.65,NA,NA,NA
"3529",20081118,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",215.1,NA,NA,NA
"3530",20081119,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",195.1,NA,NA,NA
"3531",20081120,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",179.45,NA,NA,NA
"3532",20081121,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",179,NA,NA,NA
"3533",20081124,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",195.8,NA,NA,NA
"3534",20081125,"PAZ08.b01","PAZ08.b01","PAH09.b01","PAM09.b01","PAU09.b01",194.9,NA,NA,NA
"3535",20081126,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",192,NA,NA,NA
"3536",20081127,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",192.95,NA,NA,NA
"3537",20081128,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",190.5,NA,NA,NA
"3538",20081201,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",175.5,NA,NA,NA
"3539",20081202,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",174.4,NA,NA,NA
"3540",20081203,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",174.05,NA,NA,NA
"3541",20081204,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",172,NA,NA,NA
"3542",20081205,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",162,NA,NA,NA
"3543",20081208,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",175.2,NA,NA,NA
"3544",20081209,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",181,NA,NA,NA
"3545",20081210,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",185.45,NA,NA,NA
"3546",20081211,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",184.75,NA,NA,NA
"3547",20081212,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",174.45,NA,NA,NA
"3548",20081215,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",177.5,NA,NA,NA
"3549",20081216,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",178.7,NA,NA,NA
"3550",20081217,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",177.3,NA,NA,NA
"3551",20081218,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",178.25,NA,NA,NA
"3552",20081219,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",178.4,NA,NA,NA
"3553",20081222,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",174.75,NA,NA,NA
"3554",20081223,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",174.5,NA,NA,NA
"3555",20081224,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",175.3,NA,NA,NA
"3556",20081226,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",176,NA,NA,NA
"3557",20081229,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",187,NA,NA,NA
"3558",20081230,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",184.2,NA,NA,NA
"3559",20081231,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",190,NA,NA,NA
"3560",20090102,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",194,NA,NA,NA
"3561",20090105,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",185.35,NA,NA,NA
"3562",20090106,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",199.4,NA,NA,NA
"3563",20090107,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",199.5,NA,NA,NA
"3564",20090108,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",197,NA,NA,NA
"3565",20090109,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",192.05,NA,NA,NA
"3566",20090112,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",186.8,NA,NA,NA
"3567",20090113,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",185.25,NA,NA,NA
"3568",20090114,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",181.95,NA,NA,NA
"3569",20090115,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",180,NA,NA,NA
"3570",20090116,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",185.95,NA,NA,NA
"3571",20090119,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",183.95,NA,NA,NA
"3572",20090120,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",184.95,NA,NA,NA
"3573",20090121,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",184.4,NA,NA,NA
"3574",20090122,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",185,NA,NA,NA
"3575",20090123,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",197,NA,NA,NA
"3576",20090126,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",192.5,NA,NA,NA
"3577",20090127,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",191,NA,NA,NA
"3578",20090128,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",191,NA,NA,NA
"3579",20090129,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",190.9,NA,NA,NA
"3580",20090130,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",193.5,NA,NA,NA
"3581",20090202,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",197.65,NA,NA,NA
"3582",20090203,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",192.95,NA,NA,NA
"3583",20090204,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",197.95,NA,NA,NA
"3584",20090205,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",201.5,NA,NA,NA
"3585",20090206,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",213.75,NA,NA,NA
"3586",20090209,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",205.2,NA,NA,NA
"3587",20090210,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",212,NA,NA,NA
"3588",20090211,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",215.95,NA,NA,NA
"3589",20090212,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",216.5,NA,NA,NA
"3590",20090213,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",216.5,NA,NA,NA
"3591",20090216,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",215.25,NA,NA,NA
"3592",20090217,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",217.8,NA,NA,NA
"3593",20090218,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",219.3,NA,NA,NA
"3594",20090219,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",216,NA,NA,NA
"3595",20090220,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",216.7,NA,NA,NA
"3596",20090223,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",199.35,NA,NA,NA
"3597",20090224,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",201.4,NA,NA,NA
"3598",20090225,"PAH09.b01","PAH09.b01","PAM09.b01","PAU09.b01","PAZ09.b01",199.6,NA,NA,NA
"3599",20090226,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",197,NA,NA,NA
"3600",20090227,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",195.5,NA,NA,NA
"3601",20090302,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",195,NA,NA,NA
"3602",20090303,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",192.9,NA,NA,NA
"3603",20090304,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",200.1,NA,NA,NA
"3604",20090305,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",200.3,NA,NA,NA
"3605",20090306,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",204.3,NA,NA,NA
"3606",20090309,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",199,NA,NA,NA
"3607",20090310,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",196.8,NA,NA,NA
"3608",20090311,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",199.5,NA,NA,NA
"3609",20090312,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",198,NA,NA,NA
"3610",20090313,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",200.95,NA,NA,NA
"3611",20090316,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",200.25,NA,NA,NA
"3612",20090317,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",197.6,NA,NA,NA
"3613",20090318,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",194.55,NA,NA,NA
"3614",20090319,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",206,NA,NA,NA
"3615",20090320,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",210.5,NA,NA,NA
"3616",20090323,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",212.75,NA,NA,NA
"3617",20090324,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",207.5,NA,NA,NA
"3618",20090325,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",211.75,NA,NA,NA
"3619",20090326,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",224,NA,NA,NA
"3620",20090327,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",224,NA,NA,NA
"3621",20090330,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",217.3,NA,NA,NA
"3622",20090331,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",219.2,NA,NA,NA
"3623",20090401,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",220.5,NA,NA,NA
"3624",20090402,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",222.65,NA,NA,NA
"3625",20090403,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",224.95,NA,NA,NA
"3626",20090406,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",226.45,NA,NA,NA
"3627",20090407,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",226,NA,NA,NA
"3628",20090408,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",235.9,NA,NA,NA
"3629",20090409,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",233,NA,NA,NA
"3630",20090413,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",242.25,NA,NA,NA
"3631",20090414,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",236.95,NA,NA,NA
"3632",20090415,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",238.5,NA,NA,NA
"3633",20090416,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",236.15,NA,NA,NA
"3634",20090417,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",233.65,NA,NA,NA
"3635",20090420,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",225.75,NA,NA,NA
"3636",20090421,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",225.75,NA,NA,NA
"3637",20090422,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",233,NA,NA,NA
"3638",20090423,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",232.5,NA,NA,NA
"3639",20090424,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",235.7,NA,NA,NA
"3640",20090427,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",228.95,NA,NA,NA
"3641",20090428,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",217.3,NA,NA,NA
"3642",20090429,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",223,NA,NA,NA
"3643",20090430,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",217.5,NA,NA,NA
"3644",20090501,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",214.05,NA,NA,NA
"3645",20090504,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",222,NA,NA,NA
"3646",20090505,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",222.95,NA,NA,NA
"3647",20090506,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",228.1,NA,NA,NA
"3648",20090507,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",242.05,NA,NA,NA
"3649",20090508,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",242.25,NA,NA,NA
"3650",20090511,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",237,NA,NA,NA
"3651",20090512,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",234.7,NA,NA,NA
"3652",20090513,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",227.35,NA,NA,NA
"3653",20090514,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",226,NA,NA,NA
"3654",20090515,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",226.95,NA,NA,NA
"3655",20090518,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",229.7,NA,NA,NA
"3656",20090519,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",234.1,NA,NA,NA
"3657",20090520,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",235.5,NA,NA,NA
"3658",20090521,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",235.15,NA,NA,NA
"3659",20090522,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",233.8,NA,NA,NA
"3660",20090525,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",235.15,NA,NA,NA
"3661",20090526,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",231.85,NA,NA,NA
"3662",20090527,"PAM09.b01","PAM09.b01","PAU09.b01","PAZ09.b01","PAH10.b01",226.45,NA,NA,NA
"3663",20090528,"PAU09.b01","PAU09.b01","PAZ09.b01","PAH10.b01","PAM10.b01",233.55,NA,NA,NA
"3664",20090529,"PAU09.b01","PAU09.b01","PAZ09.b01","PAH10.b01","PAM10.b01",237.9,NA,NA,NA
"3665",20090601,"PAU09.b01","PAU09.b01","PAZ09.b01","PAH10.b01","PAM10.b01",243.75,NA,NA,NA
"3666",20090602,"PAU09.b01","PAU09.b01","PAZ09.b01","PAH10.b01","PAM10.b01",251.2,NA,NA,NA
"3667",20090603,"PAU09.b01","PAU09.b01","PAZ09.b01","PAH10.b01","PAM10.b01",242.6,NA,NA,NA
"3668",20090604,"PAU09.b01","PAU09.b01","PAZ09.b01","PAH10.b01","PAM10.b01",255.55,NA,NA,NA
"3669",20090605,"PAU09.b01","PAU09.b01","PAZ09.b01","PAH10.b01","PAM10.b01",258.3,NA,NA,NA
"3670",20090608,"PAU09.b01","PAU09.b01","PAZ09.b01","PAH10.b01","PAM10.b01",252,NA,NA,NA
"3671",20090609,"PAU09.b01","PAU09.b01","PAZ09.b01","PAH10.b01","PAM10.b01",256.2,NA,NA,NA
"3672",20090610,"PAU09.b01","PAU09.b01","PAZ09.b01","PAH10.b01","PAM10.b01",258.5,NA,NA,NA
"3673",20090611,"PAU09.b01","PAU09.b01","PAZ09.b01","PAH10.b01","PAM10.b01",256,NA,NA,NA
"3674",20090612,"PAU09.b01","PAU09.b01","PAZ09.b01","PAH10.b01","PAM10.b01",254.1,NA,NA,NA
"3675",20090615,"PAU09.b01","PAU09.b01","PAZ09.b01","PAH10.b01","PAM10.b01",246,NA,NA,NA
"3676",20090616,"PAU09.b01","PAU09.b01","PAZ09.b01","PAH10.b01","PAM10.b01",242.9,NA,NA,NA
"3677",20090617,"PAU09.b01","PAU09.b01","PAZ09.b01","PAH10.b01","PAM10.b01",243,NA,NA,NA
"3678",20090618,"PAU09.b01","PAU09.b01","PAZ09.b01","PAH10.b01","PAM10.b01",237.85,NA,NA,NA
"3679",20090619,"PAU09.b01","PAU09.b01","PAZ09.b01","PAH10.b01","PAM10.b01",246.55,NA,NA,NA
"3680",20090622,"PAU09.b01","PAU09.b01","PAZ09.b01","PAH10.b01","PAM10.b01",234.45,NA,NA,NA
"3681",20090623,"PAU09.b01","PAU09.b01","PAZ09.b01","PAH10.b01","PAM10.b01",237,NA,NA,NA
"3682",20090624,"PAU09.b01","PAU09.b01","PAZ09.b01","PAH10.b01","PAM10.b01",237.25,NA,NA,NA
"3683",20090625,"PAU09.b01","PAU09.b01","PAZ09.b01","PAH10.b01","PAM10.b01",244.45,NA,NA,NA
"3684",20090626,"PAU09.b01","PAU09.b01","PAZ09.b01","PAH10.b01","PAM10.b01",246.05,NA,NA,NA
"3685",20090629,"PAU09.b01","PAU09.b01","PAZ09.b01","PAH10.b01","PAM10.b01",250.5,NA,NA,NA
"3686",20090630,"PAU09.b01","PAU09.b01","PAZ09.b01","PAH10.b01","PAM10.b01",252.5,NA,NA,NA
"3687",20090701,"PAU09.b01","PAU09.b01","PAZ09.b01","PAH10.b01","PAM10.b01",253.65,NA,NA,NA
"3688",20090702,"PAU09.b01","PAU09.b01","PAZ09.b01","PAH10.b01","PAM10.b01",251.6,NA,NA,NA
"3689",20090703,"PAU09.b01","PAU09.b01","PAZ09.b01","PAH10.b01","PAM10.b01",249.5,NA,NA,NA
"3690",20090706,"PAU09.b01","PAU09.b01","PAZ09.b01","PAH10.b01","PAM10.b01",242.1,NA,NA,NA
"3691",20090707,"PAU09.b01","PAU09.b01","PAZ09.b01","PAH10.b01","PAM10.b01",240.5,NA,NA,NA
"3692",20090708,"PAU09.b01","PAU09.b01","PAZ09.b01","PAH10.b01","PAM10.b01",234,NA,NA,NA
