"","MA.50","MA.100","MA.200"
"2424",1421.80859858,1378.62369872,1310.31315002
"2425",1419.32599848,1377.1945996,1308.962950435
"2426",1417.27719966,1376.0093994,1307.628450315
"2427",1414.67339838,1374.6443994,1306.208900145
"2428",1412.1377978,1373.43409911,1304.820200195
"2429",1409.2049975,1372.03619872,1303.429249875
"2430",1406.51219722,1370.75939941,1302.15029968
"2431",1403.26119624,1369.43289917,1300.847649535
"2432",1400.47919674,1368.03309937,1299.626899415
"2433",1398.14239498,1366.70029907,1298.470098875
"2434",1395.9739941,1365.40279907,1297.343748775
"2435",1393.6145947,1364.10689942,1295.997198485
"2436",1390.8867944,1362.78150025,1294.7343988
"2437",1388.21039302,1361.4502002,1293.396748655
"2438",1385.73539302,1360.22910034,1292.05404907
"2439",1384.48559322,1358.85410034,1290.899599
"2440",1382.97059322,1357.37140014,1289.841949465
"2441",1381.31019528,1355.65840088,1288.72134949
"2442",1379.5421948,1353.60369995,1287.502099
"2443",1378.41599362,1351.6971997,1286.358098755
"2444",1377.1149951,1350.01140014,1285.252048955
"2445",1375.78559568,1348.32619994,1284.17399903
"2446",1373.91779784,1346.38239989,1282.957549445
"2447",1371.43519774,1344.4318994,1281.63439942
"2448",1369.71019774,1342.68380004,1280.54189942
"2449",1367.78159668,1341.07760009,1279.546399545
"2450",1365.33599608,1339.74540038,1278.640399175
"2451",1363.54139646,1338.71840087,1277.840049445
"2452",1363.0647949,1338.06800048,1277.2472992
"2453",1361.88519284,1336.66050048,1276.45609925
"2454",1360.97119382,1334.71590087,1275.686749275
"2455",1360.65619382,1333.1928015,1275.0086493
"2456",1360.2191943,1331.43860106,1274.300399175
"2457",1358.1093945,1329.28660155,1273.378599245
"2458",1357.1219946,1326.8226013,1272.31159912
"2459",1355.87319334,1324.5729016,1271.249849245
"2460",1353.87759276,1322.0178015,1270.20999939
"2461",1352.49679198,1319.59020141,1269.341949465
"2462",1351.22399414,1317.12160156,1268.45339966
"2463",1349.89779542,1314.72410156,1267.44559998
"2464",1348.46099366,1312.26440063,1266.36059998
"2465",1346.24399416,1309.79210083,1265.023449715
"2466",1344.35259522,1307.11280151,1263.77440003
"2467",1342.37559572,1304.30910156,1262.41910035
"2468",1340.80119632,1301.64550171,1261.11220094
"2469",1339.00819828,1298.78230225,1259.761701065
"2470",1337.22879886,1295.52820191,1258.52700136
"2471",1336.25119876,1292.46790162,1257.37665102
"2472",1335.53439944,1289.98090088,1256.183500995
"2473",1335.36500004,1287.60540162,1255.09640139
"2474",1335.43879886,1285.46870118,1253.985251485
"2475",1335.06320072,1283.32300172,1252.73840151
"2476",1334.74159914,1281.08380128,1251.45405092
"2477",1334.61540042,1279.19560182,1250.25115114
"2478",1334.73040042,1277.31520265,1248.944551405
"2479",1334.86739994,1275.80710329,1247.660351575
"2480",1335.0066016,1274.71520387,1246.38630189
"2481",1335.6046021,1274.02850343,1244.968352065
"2482",1335.587002,1273.04060303,1243.423201915
"2483",1335.25820316,1271.79450317,1241.75885194
"2484",1334.83160404,1270.52830322,1240.001102
"2485",1334.59920414,1269.39650268,1238.12045167
"2486",1334.6762061,1268.59220337,1236.562951975
"2487",1334.69000738,1267.97040406,1235.048152175
"2488",1334.72280766,1267.21530396,1233.45850221
"2489",1333.22260746,1266.11430298,1231.66885194
"2490",1331.77220706,1265.27400391,1230.11625184
"2491",1330.00660648,1264.32430298,1228.59125184
"2492",1327.6652051,1263.29150268,1226.998451545
"2493",1324.97840578,1262.12460327,1225.458851935
"2494",1322.90780518,1261.02480224,1223.95110169
"2495",1320.8668042,1259.98030273,1222.508051765
"2496",1318.84700194,1259.12280273,1221.1156012
"2497",1317.42860106,1258.45800293,1219.83860108
"2498",1315.65740234,1257.71980347,1218.62985108
"2499",1314.3736035,1257.15820312,1217.58900147
"2500",1314.15480468,1257.36070312,1216.72355164
"2501",1313.89540528,1257.49700317,1215.799151615
"2502",1313.07120606,1257.35710327,1214.757102055
"2503",1311.43580812,1257.33350342,1213.56660218
"2504",1308.46060792,1257.13810303,1212.265051885
"2505",1305.72940918,1256.68640381,1210.96135193
"2506",1302.65800782,1256.41530396,1209.809451905
"2507",1300.4638086,1256.36150391,1208.81700195
"2508",1296.523208,1255.56520386,1207.50520141
"2509",1293.27260986,1254.71260376,1206.33895141
"2510",1290.15801024,1254.28730346,1205.370251455
"2511",1286.68361084,1253.93540405,1204.282451775
"2512",1283.01920898,1253.59850341,1203.077401725
"2513",1279.5504077,1253.30150267,1201.80995177
"2514",1276.0678076,1252.7336035,1200.59635192
"2515",1273.3402075,1252.31770262,1199.43960143
"2516",1269.8730078,1251.70080199,1198.32055114
"2517",1266.2426074,1250.95000243,1197.26750121
"2518",1262.4898071,1250.02880248,1196.1066516
"2519",1258.55640622,1249.01940185,1194.9866516
"2520",1253.82760496,1247.78910156,1193.873701775
"2521",1248.68460448,1246.32870117,1192.663351435
"2522",1244.42740232,1244.77000122,1191.53730102
"2523",1239.8458032,1243.32070068,1190.455800775
"2524",1235.4986035,1242.00260132,1189.39225097
"2525",1231.58280272,1240.73130127,1188.26465087
"2526",1227.42600342,1239.24750123,1187.151301265
"2527",1223.77580322,1237.77340089,1186.034551385
"2528",1219.90000488,1236.20630128,1184.852351675
"2529",1216.74680664,1234.82230103,1183.85670165
"2530",1214.42380614,1233.54119995,1182.872251575
"2531",1212.45240476,1232.2623999,1181.858451525
"2532",1210.49420406,1231.22069946,1180.79660155
"2533",1208.33080318,1230.23989868,1179.83495116
"2534",1206.2250024,1229.28469848,1178.958400865
"2535",1204.19380122,1227.88749755,1177.95635069
"2536",1202.50820064,1226.68729735,1177.08635069
"2537",1201.25080074,1225.34329711,1176.35850035
"2538",1199.70780026,1223.8789978,1175.560950305
"2539",1199.0059985,1222.94509766,1174.844850455
"2540",1198.77580076,1222.31249879,1174.14980102
"2541",1198.64199948,1221.7842981,1173.55725097
"2542",1198.91780026,1221.40049805,1172.97850097
"2543",1199.27080076,1221.01899781,1172.34610107
"2544",1199.1417993,1220.49269777,1171.62330078
"2545",1199.09380126,1220.02179812,1171.005401
"2546",1199.39860352,1219.532699,1170.520301515
"2547",1199.4874048,1218.83689944,1170.06195191
"2548",1199.7822046,1218.3999988,1169.59070191
"2549",1199.94280274,1218.015199,1169.108101815
"2550",1200.56660156,1217.53539797,1168.56235169
"2551",1201.09860106,1216.96169802,1167.99975159
"2552",1201.64300048,1216.42659792,1167.461701665
"2553",1203.23119872,1216.25169802,1167.099701545
"2554",1205.81559814,1216.65759768,1166.939301155
"2555",1207.64339844,1216.8244971,1166.724351205
"2556",1210.1726001,1217.16219729,1166.7171515
"2557",1212.25919922,1217.47059694,1166.711901255
"2558",1214.60719972,1217.80059694,1166.783701185
"2559",1216.15259766,1217.92679689,1166.733200695
"2560",1218.41659668,1218.40219728,1166.795800795
"2561",1221.18719726,1219.09369752,1166.967850965
"2562",1224.17779784,1219.78519776,1167.107951065
"2563",1227.05259764,1220.1670984,1167.100851455
"2564",1229.3993994,1220.45679933,1167.068351455
"2565",1231.29519774,1220.2547986,1166.795350965
"2566",1233.52859618,1220.43599855,1166.723300795
"2567",1235.65739746,1220.52909914,1166.62145082
"2568",1237.56779786,1220.57890017,1166.416351335
"2569",1239.48239748,1220.74109988,1166.32790163
"2570",1241.75059816,1221.52580081,1166.456351945
"2571",1243.97279786,1222.28540042,1166.60650209
"2572",1245.11260012,1222.38610111,1166.51460268
"2573",1246.79559816,1222.58740116,1166.375652485
"2574",1248.50659914,1222.50180179,1166.255552385
"2575",1249.87979982,1222.1538013,1166.064652115
"2576",1251.06899904,1221.82430056,1165.846201795
"2577",1251.77099856,1221.30670046,1165.4009015
"2578",1252.51259768,1220.57390016,1164.95260133
"2579",1252.89779542,1219.51359986,1164.411101085
"2580",1252.65859376,1218.05739991,1163.621151135
"2581",1252.07239504,1215.9082007,1162.833801285
"2582",1251.94719486,1213.8058008,1162.17860109
"2583",1252.14899418,1211.72320071,1161.594301165
"2584",1252.34439456,1209.47390078,1161.13950136
"2585",1251.58119388,1206.84440066,1160.57815126
"2586",1250.86639406,1204.53370058,1159.92645143
"2587",1249.43579348,1202.12590029,1159.077901015
"2588",1248.05019534,1199.70170046,1158.32050111
"2589",1246.88419682,1197.2234009,1157.39305116
"2590",1245.84919682,1194.95849977,1156.50510072
"2591",1244.92659672,1192.8582007,1155.80935121
"2592",1243.88319584,1190.70540041,1155.02320131
"2593",1242.76719486,1188.7931006,1154.255101335
"2594",1241.84359624,1186.87740114,1153.48275148
"2595",1240.94979498,1185.0358008,1152.86395143
"2596",1239.66679448,1183.10839967,1152.35725099
"2597",1238.18639408,1181.21919923,1151.859600845
"2598",1237.017793,1179.53989869,1151.428850725
"2599",1236.08759526,1178.01979982,1150.969351215
"2600",1234.50419438,1176.08640016,1150.36595156
"2601",1232.82479498,1174.10130006,1149.76480166
"2602",1231.21019536,1172.15710084,1149.132901635
"2603",1229.27219732,1169.79970094,1148.339201685
"2604",1227.49959722,1167.39200074,1147.557501855
"2605",1226.00559576,1165.23630005,1146.94305178
"2606",1224.15179448,1163.20359985,1146.304951805
"2607",1222.68199466,1161.27249999,1145.766951925
"2608",1220.99399416,1159.44519896,1145.186551535
"2609",1219.70099612,1157.96529906,1144.714101585
"2610",1218.38779788,1156.45319945,1144.17850161
"2611",1217.00019778,1154.6294995,1143.534501365
"2612",1215.39259768,1152.55630004,1142.89140139
"2613",1213.28159916,1150.31840087,1142.19645144
"2614",1211.51419926,1148.45910034,1141.58325137
"2615",1209.21439946,1146.56150024,1140.93115176
"2616",1207.34340092,1144.94030029,1140.290152005
"2617",1205.40080082,1143.58499999,1139.64520205
"2618",1203.59000248,1142.18450072,1138.997652
"2619",1201.99980228,1140.95390135,1138.40330202
"2620",1201.30100346,1139.95830199,1137.93040224
"2621",1200.59800298,1138.9980017,1137.44760256
"2622",1199.6596021,1138.30460082,1137.057802145
"2623",1198.37920416,1137.59090087,1136.51335207
"2624",1196.49700444,1136.78190062,1135.952702045
"2625",1194.42780278,1135.79800047,1135.280252095
"2626",1192.57960208,1135.0551013,1134.79535219
"2627",1190.84240236,1134.29570188,1134.33270204
"2628",1188.63520264,1133.49840207,1133.871251845
"2629",1186.1294043,1132.89110227,1133.441752335
"2630",1183.45620606,1132.2033032,1132.84990236
"2631",1179.74400636,1131.45450315,1132.23280214
"2632",1175.66440674,1130.37250364,1131.51490236
"2633",1171.29740724,1129.43000364,1130.800052505
"2634",1166.603407,1128.63210325,1130.085452285
"2635",1162.10760744,1128.02520383,1129.45975221
"2636",1158.2010071,1127.48540403,1128.850452285
"2637",1154.8160071,1127.37370359,1128.37515199
"2638",1151.35320558,1127.24290281,1127.897052015
"2639",1147.56260498,1126.74460325,1127.22350221
"2640",1144.06780272,1125.98710325,1126.40845216
"2641",1140.78980468,1125.33020384,1125.643652355
"2642",1137.52760498,1124.55650389,1125.01570253
"2643",1134.81900634,1123.67320433,1124.342202775
"2644",1131.91120604,1122.75390379,1123.542052625
"2645",1129.12180662,1121.98900388,1122.86060304
"2646",1126.55000486,1121.50790403,1122.39185304
"2647",1124.25200438,1121.28700438,1121.98895265
"2648",1122.06200438,1120.78140502,1121.5276526
"2649",1119.95200438,1120.20100463,1121.04595216
"2650",1117.66860594,1119.58930541,1120.476252455
"2651",1115.37780514,1119.03780516,1119.85305238
"2652",1113.10400632,1118.49680541,1119.22700258
"2653",1110.32720456,1117.94770507,1118.63275209
"2654",1107.28440426,1117.22100463,1117.94810182
"2655",1104.46700434,1116.62420531,1117.249102185
"2656",1102.25540522,1116.27210571,1116.585002455
"2657",1099.86300532,1115.95320557,1115.886302505
"2658",1097.89640376,1115.76680543,1115.304352435
"2659",1096.229602,1115.5396045,1114.590602435
"2660",1094.51860102,1115.18940431,1113.84325197
"2661",1092.25880122,1114.84200441,1113.136301895
"2662",1089.7200024,1114.43070437,1112.348402115
"2663",1087.35520258,1114.03460451,1111.59595216
"2664",1085.40400142,1113.67990358,1110.84135194
"2665",1083.90860102,1113.33590333,1110.099501965
"2666",1082.53719966,1113.01060304,1109.343751845
"2667",1081.76919916,1112.7138025,1108.605251785
"2668",1080.77899896,1112.2538025,1107.81505159
"2669",1079.90800042,1111.91470338,1107.18545198
"2670",1078.61560052,1111.38690308,1106.446501785
"2671",1077.39800042,1110.92760376,1105.65040193
"2672",1076.94959954,1110.64310425,1104.87430177
"2673",1076.80259758,1110.16390381,1104.07720155
"2674",1077.0667968,1110.00930298,1103.39565126
"2675",1077.16819816,1109.97550293,1102.608451555
"2676",1077.53060052,1109.86810303,1101.811401995
"2677",1077.7490014,1109.49510254,1101.10590212
"2678",1078.3616015,1109.3313025,1100.523002035
"2679",1079.65280024,1109.30860231,1099.93735201
"2680",1080.95040034,1109.18490236,1099.21510195
"2681",1083.16499994,1109.75940187,1098.7912018
"2682",1085.08060054,1110.55140138,1098.572651995
"2683",1087.56260004,1111.46540162,1098.377052015
"2684",1090.6607995,1112.80510194,1098.21850221
"2685",1093.94280022,1114.31190186,1097.991852125
"2686",1096.76980096,1115.31920228,1097.61145204
"2687",1099.93140008,1116.02990174,1097.157052015
"2688",1103.13260004,1116.93930176,1096.71150209
"2689",1105.92660152,1117.56270142,1096.123152175
"2690",1107.90640378,1118.05170167,1095.44865236
"2691",1109.870603,1118.76050172,1094.663702105
"2692",1111.5854028,1119.34100221,1093.645802325
"2693",1112.52740232,1119.71710207,1092.38365206
"2694",1113.59660154,1120.08810182,1091.024002095
"2695",1114.85620114,1120.69210206,1089.884252035
"2696",1116.4658032,1121.60610231,1088.765452295
"2697",1118.32200438,1122.50000246,1087.74590243
"2698",1119.50080566,1123.31780276,1086.83575259
"2699",1120.45000488,1123.91890261,1085.862502465
"2700",1121.51000488,1124.64550296,1084.96235232
